x y z
5.21061 -3.00835 0.199594
5.25446 -3.03366 0.180074
5.06451 -2.924 0.153135
4.98702 -2.87926 0.130679
5.048 -2.91446 0.111921
5.01367 -2.89464 0.0909458
4.97061 -2.86979 0.0701252
4.7543 -2.7449 0.0479088
4.75441 -2.74496 0.0287454
4.73715 -2.735 0.00954678
4.82375 -2.785 -0.00972114
4.71111 -2.71996 -0.0284841
4.6244 -2.6699 -0.0465997
4.62423 -2.6698 -0.0652383
4.58937 -2.64967 -0.0832491
4.42457 -2.55453 -0.0980987
4.42425 -2.55434 -0.115933
4.41522 -2.54913 -0.133503
4.44075 -2.56387 -0.152187
4.27581 -2.46864 -0.163787
5.28993 -3.0308 0.202246
5.35122 -3.06591 0.18304
5.34307 -3.06124 0.16125
5.17871 -2.96707 0.135443
5.22246 -2.99214 0.115569
5.16205 -2.95753 0.093459
4.99746 -2.86323 0.0703696
4.91087 -2.81362 0.0493923
4.91099 -2.81369 0.0296355
4.65943 -2.66956 -0.00937208
4.70275 -2.69438 -0.0283794
4.58117 -2.62472 -0.0460761
4.53762 -2.59977 -0.0638944
4.55475 -2.60959 -0.0824637
4.46772 -2.55972 -0.0988666
4.4674 -2.55954 -0.11684
4.5711 -2.61895 -0.137953
4.35383 -2.49447 -0.148924
4.31866 -2.47432 -0.165113
5.33471 -3.033 0.203573
5.20495 -2.95923 0.177701
5.18808 -2.94963 0.156277
5.11899 -2.91036 0.133629
5.17151 -2.94022 0.114225
4.9806 -2.83168 0.0900034
5.06777 -2.88124 0.0712247
4.78109 -2.71825 0.0479961
4.78121 -2.71831 0.0287978
4.66825 -2.65409 -0.00937208
4.71166 -2.67877 -0.0283794
4.642 -2.63917 -0.0465997
4.55491 -2.58965 -0.0640166
4.52861 -2.5747 -0.0818354
4.37189 -2.4856 -0.0965629
4.37157 -2.48541 -0.114118
4.35381 -2.47532 -0.131147
4.38815 -2.49484 -0.149814
4.27471 -2.43035 -0.163124
5.34421 -3.01622 0.203573
5.21422 -2.94286 0.177701
5.19732 -2.93332 0.156277
5.12811 -2.89426 0.133629
5.18073 -2.92396 0.114225
4.98947 -2.81602 0.0900034
5.0768 -2.8653 0.0712247
4.78961 -2.70321 0.0479961
4.78972 -2.70328 0.0287978
4.67657 -2.63941 -0.00937208
4.72006 -2.66396 -0.0283794
4.65027 -2.62457 -0.0465997
4.56302 -2.57533 -0.0640166
4.53668 -2.56046 -0.0818354
4.37967 -2.47185 -0.0965629
4.37935 -2.47167 -0.114118
4.36157 -2.46163 -0.131147
4.39596 -2.48104 -0.149814
4.28233 -2.41691 -0.163124
5.26698 -2.94965 0.200257
5.31988 -2.97928 0.180964
5.34657 -2.99422 0.160465
5.10279 -2.8577 0.132721
5.06827 -2.83837 0.111537
4.90282 -2.74571 0.0882756
5.00775 -2.80448 0.0701252
4.89452 -2.74106 0.048956
4.89464 -2.74113 0.0293737
4.70275 -2.63366 -0.00940699
4.65034 -2.60432 -0.0279081
4.65895 -2.60914 -0.0465997
4.55409 -2.55041 -0.0637722
4.76324 -2.66754 -0.0857622
4.4838 -2.51105 -0.0986746
4.48348 -2.51087 -0.116613
4.50926 -2.52531 -0.135335
4.38672 -2.45668 -0.149221
5.1981 -2.88848 0.197273
5.22489 -2.90336 0.177404
5.06811 -2.81624 0.151827
5.00737 -2.78249 0.129999
5.10387 -2.83611 0.112113
5.01678 -2.78772 0.0901605
4.93836 -2.74414 0.0690257
4.93854 -2.74424 0.0493051
4.86873 -2.70545 0.0291643
5.00865 -2.7832 0.0100006
4.81635 -2.67634 -0.00961642
4.78132 -2.65688 -0.0286412
4.67632 -2.59853 -0.0466869
4.65867 -2.58872 -0.0651161
4.6497 -2.58374 -0.0835632
4.43093 -2.46217 -0.0973308
4.4306 -2.46199 -0.115025
4.53508 -2.52005 -0.135858
4.41232 -2.45183 -0.149814
5.20765 -2.87122 0.197273
5.23449 -2.88602 0.177404
5.07742 -2.79942 0.151827
5.01657 -2.76587 0.129999
5.11325 -2.81917 0.112113
5.026 -2.77107 0.0901605
4.94743 -2.72775 0.0690257
4.94762 -2.72785 0.0493051
4.87768 -2.68929 0.0291643
5.01785 -2.76658 0.0100006
4.8252 -2.66036 -0.00961642
4.79011 -2.64101 -0.0286412
4.68491 -2.58301 -0.0466869
4.66723 -2.57326 -0.0651161
4.65824 -2.56831 -0.0835632
4.43907 -2.44747 -0.0973308
4.43874 -2.44729 -0.115025
4.54342 -2.505 -0.135858
4.42043 -2.43719 -0.149814
5.25172 -2.87404 0.198599
5.26983 -2.88395 0.178294
5.26158 -2.87944 0.157062
5.20063 -2.84608 0.134536
5.31503 -2.90869 0.116336
4.6926 -2.56806 0.0840346
4.78932 -2.62099 0.0667045
4.78949 -2.62108 0.047647
4.84224 -2.64995 0.0289025
4.93002 -2.69799 0.00980858
4.93002 -2.69799 -0.0098084
