x y z
4.83842 -2.79346 0.185337
4.8303 -2.78877 0.165537
4.60568 -2.65909 0.139262
4.56278 -2.63432 0.119562
4.67568 -2.6995 0.103666
4.67596 -2.69967 0.08482
4.56361 -2.6348 0.0643833
4.50316 -2.5999 0.0453781
4.50327 -2.59996 0.027227
4.46002 -2.575 0.00898829
4.46002 -2.575 -0.00898812
4.48595 -2.58996 -0.0271227
4.47718 -2.5849 -0.0451162
4.3298 -2.49981 -0.0610845
4.30362 -2.48469 -0.0780656
4.2514 -2.45455 -0.0942592
4.25109 -2.45437 -0.111395
4.17281 -2.40917 -0.126173
4.15509 -2.39894 -0.142398
4.09405 -2.3637 -0.156824
4.93438 -2.82709 0.188653
4.84819 -2.77771 0.165834
4.89203 -2.80283 0.147638
4.82305 -2.76331 0.126142
4.65858 -2.66907 0.10309
4.66754 -2.6742 0.0845058
4.67644 -2.67931 0.0658493
4.55514 -2.60981 0.0458144
4.55525 -2.60987 0.0274888
4.48589 -2.57013 0.00902319
4.42515 -2.53534 -0.00890086
4.45981 -2.55519 -0.0269133
4.3122 -2.47062 -0.0433709
4.31204 -2.47053 -0.060718
4.35521 -2.49526 -0.078851
4.35494 -2.49511 -0.096371
4.35463 -2.49493 -0.113891
4.34558 -2.48974 -0.131147
4.19772 -2.40503 -0.143584
4.11921 -2.36005 -0.157487
4.87422 -2.77119 0.186
4.78786 -2.72209 0.163461
4.77964 -2.71742 0.143973
4.66706 -2.65341 0.121831
4.60656 -2.61902 0.101746
4.62423 -2.62906 0.0835634
4.6853 -2.66378 0.0658493
4.55508 -2.58975 0.0457272
4.55519 -2.58981 0.0274364
4.41615 -2.51076 0.00886612
4.39877 -2.50088 -0.00883105
4.44218 -2.52556 -0.0267562
4.35514 -2.47607 -0.0437199
4.25936 -2.42162 -0.0598628
4.31131 -2.45115 -0.0779085
4.06768 -2.31264 -0.0898438
4.06738 -2.31247 -0.106177
4.15394 -2.36168 -0.125126
4.20567 -2.39109 -0.143584
3.95324 -2.24758 -0.150856
4.8829 -2.75587 0.186
4.79639 -2.70704 0.163461
4.78815 -2.70239 0.143973
4.67537 -2.63874 0.121831
4.61477 -2.60453 0.101746
4.63246 -2.61452 0.0835634
4.69364 -2.64905 0.0658493
4.56319 -2.57542 0.0457272
4.5633 -2.57549 0.0274364
4.42402 -2.49688 0.00886612
4.4066 -2.48705 -0.00883105
4.45009 -2.51159 -0.0267562
4.3629 -2.46238 -0.0437199
