x y z
5.4443 -3.14327 0.208546
5.68728 -3.28355 0.194907
5.56663 -3.2139 0.168318
5.56711 -3.21417 0.14588
5.37703 -3.10443 0.119216
5.42065 -3.12961 0.0983283
5.317 -3.06977 0.075012
5.13533 -2.96489 0.0517485
5.13546 -2.96496 0.0310493
5.15284 -2.975 0.0103845
5.12686 -2.96 -0.010332
4.9969 -2.88496 -0.030212
4.91 -2.83479 -0.0692699
5.04831 -2.91464 -0.091574
4.84019 -2.79448 -0.107313
4.83984 -2.79428 -0.126823
4.86539 -2.80904 -0.147115
4.73507 -2.7338 -0.162274
4.58741 -2.64854 -0.175723
5.72353 -3.27922 0.218824
5.71549 -3.27461 0.1955
5.71604 -3.27493 0.172506
5.65581 -3.24042 0.147922
5.67357 -3.2506 0.125551
5.37027 -3.07683 0.0972288
5.3098 -3.04218 0.0747676
5.36205 -3.07212 0.0539301
5.36218 -3.07219 0.0323582
5.28416 -3.02749 0.0106289
5.28416 -3.02749 -0.0106287
5.12791 -2.93797 -0.030945
4.93672 -2.82843 -0.0695142
5.05794 -2.89788 -0.091574
4.97088 -2.848 -0.110001
4.97052 -2.8478 -0.129999
4.91805 -2.81773 -0.148423
4.76146 -2.72802 -0.162867
4.71758 -2.70288 -0.180365
5.76913 -3.27998 0.22015
5.67418 -3.226 0.19372
5.70949 -3.24608 0.171983
5.57092 -3.1673 0.145426
5.32796 -3.02917 0.11768
5.38044 -3.059 0.0972288
5.40678 -3.07398 0.0759893
5.20704 -2.96042 0.0522721
5.20717 -2.96049 0.0313634
5.14638 -2.92593 0.0103322
5.14638 -2.92593 -0.010332
5.20717 -2.96049 -0.0313639
4.94626 -2.81215 -0.049654
4.88523 -2.77745 -0.068659
4.92845 -2.80203 -0.0890608
4.6674 -2.65361 -0.10309
4.66706 -2.65341 -0.121832
4.82309 -2.74212 -0.145282
4.71834 -2.68257 -0.161087
4.64832 -2.64276 -0.177381
5.7794 -3.26184 0.22015
5.68428 -3.20816 0.19372
5.71966 -3.22813 0.171983
5.58085 -3.14978 0.145426
5.33745 -3.01241 0.11768
5.39003 -3.04208 0.0972288
5.41641 -3.05698 0.0759893
